mode,load,0_mobilenet_v3_small-4,1_resnet18-4,2_squeezenet1_1-2
mps-uncap,0.8,2.2668838500976562,1.1157989501953125,0.9062290191650391
mps-uncap,0.9,2.2554397583007812,1.1222362518310547,0.9100437164306641
mps-uncap,1.0,2.324342727661133,1.119375228881836,0.9305477142333984
mps-uncap,0.5,2.307415008544922,1.1096000671386719,0.9331703186035156
mps-uncap,0.6,2.2611618041992188,1.110076904296875,0.9055137634277344
mps-uncap,0.7,2.285003662109375,1.1208057403564453,0.9355545043945312
mps-uncap,0.1,2.365589141845703,1.1277198791503906,0.9462833404541016
mps-uncap,0.2,2.3238658905029297,1.1141300201416016,0.9388923645019531
mps-uncap,0.3,2.3331642150878906,1.1241436004638672,0.9229183197021484
mps-uncap,0.4,2.2966861724853516,1.117706298828125,0.9012222290039062
