mode,load,0_vgg13-4,1_vgg13-4
mig,0.1,82.91344020489441,86.93909154353598
mig,0.2,172.38254015019754,174.38354870603146
mig,0.3,252.58233841812435,266.7364173411504
mig,0.4,340.6109702235548,343.82279130928526
mig,0.5,431.4759326234523,428.8661128293487
mig,0.6,509.94885536829264,502.6490811486746
mig,0.7,583.3225351916831,606.0763366751495
mig,0.8,684.9350271246735,692.0481932911057
mig,0.9,770.5082754735421,723.33480773539
mig,1.0,853.1821044588582,719.0585962223092
