mode,load,0_densenet169-2,1_inception_v3-16,2_resnet34-4
mps-uncap,0.8,11.956596374511719,9.418010711669922,3.987550735473633
mps-uncap,0.9,13.421773910522461,9.041070938110352,4.111051559448242
mps-uncap,1.0,12.113237380981445,9.548425674438477,4.127979278564453
mps-uncap,0.5,13.587975502014162,9.380006790161133,4.634761810302734
mps-uncap,0.6,12.977170944213867,9.174585342407227,4.086852073669434
mps-uncap,0.7,12.799859046936035,8.900976181030273,3.986239433288574
mps-uncap,0.1,23.852825164794922,12.175703048706058,5.002427101135254
mps-uncap,0.2,18.955469131469727,12.613773345947266,5.153036117553711
mps-uncap,0.3,17.82550811767578,11.977672576904297,5.057096481323242
mps-uncap,0.4,17.16756820678711,11.678099632263184,4.807233810424805
