mode,load,0_densenet169-2,1_inception_v3-16,2_resnet34-4
mps-uncap,0.8,7.155418395996094,7.6045989990234375,1.8290281295776367
mps-uncap,0.9,18.793940544128418,15.744209289550781,3.816843032836914
mps-uncap,1.0,28.398990631103516,401.46422386169434,13.765096664428711
mps-uncap,0.5,0.052928924560546875,0.04744529724121094,0.10275840759277344
mps-uncap,0.6,1.4051198959350586,1.866459846496582,0.4425048828125
mps-uncap,0.7,4.3326616287231445,2.6938915252685547,0.7047653198242188
mps-uncap,0.1,0.05793571472167969,0.0553131103515625,0.04649162292480469
mps-uncap,0.2,0.05745887756347656,0.053048133850097656,0.045299530029296875
mps-uncap,0.3,0.04935264587402344,0.0514984130859375,0.04601478576660156
mps-uncap,0.4,0.05125999450683594,0.04863739013671875,0.04649162292480469
