mode,load,0_densenet169-2,1_inception_v3-16,2_resnet34-4
mps-uncap,0.8,14.48822021484375,10.797977447509766,5.079984664916992
mps-uncap,0.9,15.32435417175293,10.436773300170898,5.252599716186523
mps-uncap,1.0,14.103889465332031,11.15274429321289,4.77910041809082
mps-uncap,0.5,20.390033721923828,12.995719909667969,5.818605422973633
mps-uncap,0.6,18.85843276977539,12.278318405151367,5.300045013427734
mps-uncap,0.7,18.228530883789062,9.848594665527344,5.029439926147461
mps-uncap,0.1,25.60281753540039,13.50712776184082,5.902767181396484
mps-uncap,0.2,26.925086975097656,14.764070510864258,6.024599075317383
mps-uncap,0.3,24.284839630126953,14.451026916503906,8.748769760131836
mps-uncap,0.4,24.25980567932129,13.986825942993164,5.880117416381836
