mode,load,0_densenet169-2,1_inception_v3-16,2_resnet34-4
mps-uncap,0.8,13.418598175048826,9.619355201721191,4.423389434814453
mps-uncap,0.9,13.858354091644287,9.195566177368164,4.526677131652832
mps-uncap,1.0,12.717847824096683,9.70661163330078,4.48850393295288
mps-uncap,0.5,17.727935314178467,11.717538833618164,5.110878944396973
mps-uncap,0.6,16.433210372924798,9.62038040161133,4.673473834991453
mps-uncap,0.7,14.067757129669188,9.175829887390135,4.490089416503907
mps-uncap,0.1,25.193500518798828,13.24650764465332,5.463256835937499
mps-uncap,0.2,24.652528762817383,13.640563488006592,5.584514141082764
mps-uncap,0.3,18.693375587463382,13.42992782592773,5.556607246398928
mps-uncap,0.4,18.335542678833008,13.08588981628418,5.404877662658692
