mode,load,0_densenet169-2,1_inception_v3-16,2_resnet34-4
mps-uncap,0.8,10.972738265991211,8.5601806640625,3.0431747436523438
mps-uncap,0.9,12.1002197265625,8.728504180908203,3.1387805938720703
mps-uncap,1.0,11.327743530273438,9.330987930297852,3.2428503036499023
mps-uncap,0.5,10.851263999938965,8.093595504760742,3.3833980560302734
mps-uncap,0.6,11.173129081726074,7.95745849609375,3.1903982162475586
mps-uncap,0.7,11.03675365447998,8.021116256713867,3.041982650756836
mps-uncap,0.1,18.17154884338379,11.533737182617188,4.634737968444824
mps-uncap,0.2,16.974687576293945,11.450767517089844,4.697918891906738
mps-uncap,0.3,13.27371597290039,9.566783905029297,4.554986953735352
mps-uncap,0.4,11.560201644897461,8.542299270629883,4.431962966918945
