mode,load,0_densenet169-2,1_inception_v3-16,2_resnet34-4
mps-uncap,0.8,9.688615798950195,6.434202194213867,1.9037723541259766
mps-uncap,0.9,9.77182388305664,6.477594375610352,1.8951892852783203
mps-uncap,1.0,9.932518005371094,6.428718566894531,1.9795894622802734
mps-uncap,0.5,9.682416915893555,6.467103958129883,1.9268989562988281
mps-uncap,0.6,9.789705276489258,6.424903869628906,1.9030570983886719
mps-uncap,0.7,9.679794311523438,6.4754486083984375,1.913309097290039
mps-uncap,0.1,9.928226470947266,6.494283676147461,1.934051513671875
mps-uncap,0.2,9.96851921081543,6.50334358215332,1.9321441650390625
mps-uncap,0.3,9.855031967163086,6.479501724243164,1.9299983978271484
mps-uncap,0.4,9.820699691772461,6.430625915527344,1.9307136535644531
