mode,load,0_resnet50-32,1_resnet50-32
mig,0.1,159.8355167596009,147.71961255890702
mig,0.2,285.62918303118414,306.37241374230075
mig,0.3,432.4875202110202,445.01364696236845
mig,0.4,575.8315447561001,586.3549087562302
mig,0.5,745.3372543178724,809.4133880014207
mig,0.6,879.1338941646995,862.6167871580562
mig,0.7,1041.5081502903568,1038.6916631942988
mig,0.8,1201.8068683827441,1184.4861169305625
mig,0.9,1338.7497627260063,1180.1692173640627
mig,1.0,1338.9334374103648,1181.5261168241161
