mode,load,0_efficientnet_b7-16,1_mobilenet_v3_large-2,2_resnet18-16
mps-uncap,0.8,69.0619945526123,5.192995071411133,14.910101890563965
mps-uncap,0.9,127.68673896789551,1035.5634689331055,735.5973720550537
mps-uncap,1.0,1710.2882862091064,3439.958930015564,2185.0271224975586
mps-uncap,0.5,0.031232833862304688,0.025272369384765625,0.025033950805664062
mps-uncap,0.6,4.94074821472168,1.2307167053222656,0.553131103515625
mps-uncap,0.7,28.302431106567383,2.579212188720703,3.348231315612793
mps-uncap,0.1,0.04482269287109375,0.030517578125,0.03933906555175781
mps-uncap,0.2,0.0400543212890625,0.0286102294921875,0.027179718017578125
mps-uncap,0.3,0.031828880310058594,0.026226043701171875,0.026226043701171875
mps-uncap,0.4,0.029802322387695312,0.026702880859375,0.023603439331054688
