mode,load,0_efficientnet_b7-16,1_mobilenet_v3_large-2,2_resnet18-16
mps-uncap,0.8,41.46432876586914,5.60760498046875,5.457401275634766
mps-uncap,0.9,39.605021476745605,6.825923919677734,5.8422088623046875
mps-uncap,1.0,43.563246726989746,6.768703460693359,5.287408828735352
mps-uncap,0.5,34.970760345458984,5.545854568481445,4.225015640258789
mps-uncap,0.6,36.61692142486572,5.607128143310547,4.440784454345703
mps-uncap,0.7,39.395689964294434,5.380868911743164,5.054473876953125
mps-uncap,0.1,31.17847442626953,10.378003120422363,4.553675651550293
mps-uncap,0.2,31.293869018554688,9.505271911621094,4.375696182250977
mps-uncap,0.3,32.761573791503906,8.065223693847656,4.273176193237305
mps-uncap,0.4,32.591819763183594,6.38127326965332,4.184484481811523
