mode,load,0_efficientnet_b7-16,1_mobilenet_v3_large-2,2_resnet18-16
mps-uncap,0.8,539.5607709884637,47.52361774444585,220.9188222885131
mps-uncap,0.9,497.59159326553345,1738.952493667602,2883.882684707641
mps-uncap,1.0,6347.770206928253,6619.7680830955505,4404.342122077942
mps-uncap,0.5,127.29184627532958,22.951745986938562,24.043798446655252
mps-uncap,0.6,174.13589954376224,41.56303882598878,25.67762374877928
mps-uncap,0.7,238.2393836975098,37.06699371337888,49.33711290359497
mps-uncap,0.1,79.44358825683594,21.43722534179687,11.684486865997313
mps-uncap,0.2,64.84601497650145,24.422173500061035,12.70213127136231
mps-uncap,0.3,84.96779203414914,23.03536415100093,17.004513740539547
mps-uncap,0.4,97.8938794136046,22.697534561157216,20.869941711425703
