mode,load,0_efficientnet_b7-16,1_mobilenet_v3_large-2,2_resnet18-16
mps-uncap,0.8,497.541689872741,40.62826633453372,213.95854949951163
mps-uncap,0.9,458.04430961608887,1731.3123941421507,2879.497442245483
mps-uncap,1.0,6304.16757106781,6612.4913454055795,4397.072467803955
mps-uncap,0.5,91.3012170791626,16.51086807250977,18.174524307250962
mps-uncap,0.6,136.21357679367068,34.1850638389588,20.29200553894043
mps-uncap,0.7,195.251841545105,30.554132461547844,43.12596321105952
mps-uncap,0.1,34.496307373046875,10.709404945373535,5.332474708557124
mps-uncap,0.2,34.70094203948969,15.951118469238283,6.497111320495606
mps-uncap,0.3,51.088416576385484,15.891342163085929,11.450748443603512
mps-uncap,0.4,65.3460693359374,16.178679466247534,14.709153175353968
