mode,load,0_efficientnet_b7-16,1_mobilenet_v3_large-2,2_resnet18-16
mps-uncap,0.8,615.9045696258545,79.79464530944824,251.71446800231934
mps-uncap,0.9,534.1892242431641,1783.0491065979004,2943.7575340270996
mps-uncap,1.0,6432.500839233398,6719.151496887207,4465.495347976685
mps-uncap,0.5,172.67727851867676,34.95049476623535,33.39958190917969
mps-uncap,0.6,240.5223846435547,69.62728500366211,46.25844955444336
mps-uncap,0.7,330.5385112762451,54.6114444732666,68.91727447509766
mps-uncap,0.1,93.4300422668457,29.885530471801758,15.647649765014648
mps-uncap,0.2,81.5267562866211,36.653995513916016,20.447969436645508
mps-uncap,0.3,110.61382293701172,40.24028778076172,27.376413345336914
mps-uncap,0.4,126.59358978271484,31.781435012817383,32.92250633239746
