mode,load,0_efficientnet_b7-16,1_mobilenet_v3_large-2,2_resnet18-16
mps-uncap,0.8,306.28275871276855,20.92700004577637,81.06875419616699
mps-uncap,0.9,350.6738185882567,1451.784610748291,2243.18084716797
mps-uncap,1.0,5162.7500534057635,5972.99599647522,3674.3424892425537
mps-uncap,0.5,42.76905059814451,7.486581802368164,7.759380340576172
mps-uncap,0.6,68.36500167846681,12.820601463317855,9.894800186157225
mps-uncap,0.7,105.81538677215575,13.943052291870114,21.01607322692871
mps-uncap,0.1,12.189292907714824,4.0310859680175835,0.3063917160034209
mps-uncap,0.2,12.080907821655273,7.023000717163086,2.1085262298583984
mps-uncap,0.3,22.141456604003906,7.3056697845459,3.7308454513549814
mps-uncap,0.4,29.56225872039795,7.301330566406248,5.059552192687988
