mode,load,0_efficientnet_b7-16,1_mobilenet_v3_large-2,2_resnet18-16
mps-uncap,0.8,42.4807071685791,8.982181549072266,8.481144905090332
mps-uncap,0.9,40.00511169433594,12.104272842407227,9.43269729614258
mps-uncap,1.0,44.23489570617676,11.35873794555664,7.8845977783203125
mps-uncap,0.5,40.287160873413086,8.422613143920898,7.582521438598633
mps-uncap,0.6,41.307878494262695,9.152793884277342,7.483816146850585
mps-uncap,0.7,42.01302528381348,8.536338806152344,8.217072486877441
mps-uncap,0.1,45.21751403808594,11.38453483581543,5.381989479064941
mps-uncap,0.2,34.378767013549805,11.391592025756836,5.866670608520508
mps-uncap,0.3,37.55295276641846,10.141372680664066,6.96392059326172
mps-uncap,0.4,36.74607276916504,9.239625930786131,7.409214973449715
