mode,load,0_densenet121-2,1_densenet169-8,2_efficientnet_b7-4
mps-uncap,0.8,12.198686599731445,18.189430236816406,21.442651748657227
mps-uncap,0.9,12.871980667114258,17.311573028564453,22.63188362121582
mps-uncap,1.0,12.847185134887695,17.61031150817871,21.579265594482422
mps-uncap,0.5,12.189865112304688,17.43483543395996,21.290063858032227
mps-uncap,0.6,12.07733154296875,17.148971557617188,21.66748046875
mps-uncap,0.7,12.293338775634766,17.107725143432617,21.483421325683594
mps-uncap,0.1,12.21466064453125,17.03476905822754,21.062612533569336
mps-uncap,0.2,12.101888656616211,17.446517944335938,21.483898162841797
mps-uncap,0.3,12.11404800415039,16.88528060913086,21.22211456298828
mps-uncap,0.4,12.187957763671875,17.1053409576416,21.511316299438477
