mode,load,0_densenet121-2,1_densenet169-8,2_efficientnet_b7-4
mps-uncap,0.8,6155.579814910889,5094.909226894379,793.4970855712892
mps-uncap,0.9,13921.925663948059,10906.430616378784,8766.02461576462
mps-uncap,1.0,17756.732425689697,16990.26133775711,11184.96701002121
mps-uncap,0.5,94.44614410400388,132.72094011306697,144.70442533493042
mps-uncap,0.6,175.98444461822513,168.31379890441897,195.5062174797056
mps-uncap,0.7,798.1504917144775,465.5548334121702,348.6533856391904
mps-uncap,0.1,39.615569114685044,47.998867034912095,51.76723003387451
mps-uncap,0.2,37.182607650756886,45.74358940124512,51.07151985168458
mps-uncap,0.3,44.01657104492194,57.48150587081914,69.3350982666015
mps-uncap,0.4,56.6728687286377,81.91781044006346,91.0965847969053
