mode,load,0_densenet121-2,1_densenet169-8,2_efficientnet_b7-4
mps-uncap,0.8,3215.1920795440674,2958.18030834198,298.2316017150879
mps-uncap,0.9,7465.333700180054,4920.2892780303955,3993.4041500091553
mps-uncap,1.0,9034.721374511719,8956.19547367096,5921.614170074463
mps-uncap,0.5,22.661685943603516,31.129956245422363,31.77464008331299
mps-uncap,0.6,41.30399227142334,45.12834548950195,44.21591758728027
mps-uncap,0.7,418.2257652282715,159.86132621765137,73.26006889343262
mps-uncap,0.1,19.54352855682373,19.700288772583008,23.634672164916992
mps-uncap,0.2,14.19520378112793,19.227266311645508,23.51665496826172
mps-uncap,0.3,13.985633850097656,18.706679344177246,23.43010902404785
mps-uncap,0.4,16.805410385131836,20.83611488342285,23.94735813140869
