mode,load,0_densenet121-2,1_densenet169-8,2_efficientnet_b7-4
mps-uncap,0.8,5534.240937232972,4807.135701179504,639.694309234619
mps-uncap,0.9,12703.71675491333,9976.355361938477,8090.973877906799
mps-uncap,1.0,15867.233371734621,15661.403465270996,10141.72191619873
mps-uncap,0.5,51.06852054595947,74.42169189453125,75.72598457336426
mps-uncap,0.6,101.50592327117923,116.25642776489256,114.16456699371336
mps-uncap,0.7,670.9752559661865,355.43053150177013,218.91307830810547
mps-uncap,0.1,26.824831962585456,30.778121948242188,37.57023811340332
mps-uncap,0.2,23.63581657409668,31.721067428588864,36.706399917602546
mps-uncap,0.3,26.80385112762451,35.58526039123536,43.4481143951416
mps-uncap,0.4,35.535860061645494,48.78096580505371,52.05507278442386
