mode,load,0_densenet121-2,1_densenet169-8,2_efficientnet_b7-4
mps-uncap,0.8,12.841763496398926,18.243944644927982,23.587074279785156
mps-uncap,0.9,13.036251068115234,17.962970733642575,23.913986682891846
mps-uncap,1.0,13.653497695922852,18.20412874221802,23.678603172302246
mps-uncap,0.5,14.042346477508541,19.462716579437252,24.14795637130737
mps-uncap,0.6,13.170092105865479,18.497610092163086,24.351770877838135
mps-uncap,0.7,13.032908439636227,18.023817539215088,23.9261794090271
mps-uncap,0.1,27.10226535797119,30.720930099487305,37.68956661224365
mps-uncap,0.2,21.79553508758545,25.978641510009762,25.62973022460938
mps-uncap,0.3,15.474846363067627,20.183248519897464,25.146484375
mps-uncap,0.4,14.683794975280762,19.752447605133053,25.070776939392086
