mode,load,0_squeezenet1_1-4,1_vgg13-4,2_vgg13-8
mps-uncap,0.8,0.9937286376953125,2.4542808532714844,4.439592361450195
mps-uncap,0.9,0.9729862213134766,2.458333969116211,4.439830780029297
mps-uncap,1.0,1.001596450805664,2.462148666381836,4.475116729736328
mps-uncap,0.5,0.9860992431640625,2.432107925415039,4.408836364746094
mps-uncap,0.6,0.9782314300537109,2.438068389892578,4.387140274047852
mps-uncap,0.7,0.9908676147460938,2.4366378784179688,4.385948181152344
mps-uncap,0.1,1.026153564453125,2.4399757385253906,4.428625106811523
mps-uncap,0.2,1.0039806365966797,2.437591552734375,4.383563995361328
mps-uncap,0.3,0.9772777557373047,2.428293228149414,4.410505294799805
mps-uncap,0.4,1.0180473327636719,2.4383068084716797,4.404544830322266
