mode,load,0_squeezenet1_1-4,1_vgg13-4,2_vgg13-8
mps-uncap,0.8,13.028430938720708,19.77992057800293,24.06594753265381
mps-uncap,0.9,23.77383708953857,37.25690841674805,42.489004135131836
mps-uncap,1.0,150.08115768432612,234.40873622894287,169.66004371643072
mps-uncap,0.5,5.906820297241211,7.114839553833009,10.645318031311035
mps-uncap,0.6,6.815934181213379,8.802413940429688,12.287139892578134
mps-uncap,0.7,9.245491027832031,11.841416358947754,16.530776023864746
mps-uncap,0.1,3.217935562133789,3.54611873626709,5.763959884643556
mps-uncap,0.2,3.8716316223144527,5.311369895935059,6.321191787719727
mps-uncap,0.3,4.366493225097656,5.864858627319337,7.666397094726563
mps-uncap,0.4,5.306243896484375,6.391048431396484,9.17041301727295
