mode,load,0_squeezenet1_1-4,1_vgg13-4,2_vgg13-8
mps-uncap,0.8,1.0139942169189453,2.4662017822265625,4.463911056518555
mps-uncap,0.9,0.9984970092773438,2.471923828125,4.452705383300781
mps-uncap,1.0,1.0333061218261719,2.516508102416992,4.487037658691406
mps-uncap,0.5,1.0178089141845703,2.4471282958984375,4.421710968017578
mps-uncap,0.6,1.0058879852294922,2.455472946166992,4.425287246704102
mps-uncap,0.7,1.0275840759277344,2.4497509002685547,4.423856735229492
mps-uncap,0.1,1.0623931884765625,2.452850341796875,4.442930221557617
mps-uncap,0.2,1.027822494506836,2.451181411743164,4.395008087158203
mps-uncap,0.3,1.0116100311279297,2.44140625,4.424810409545898
mps-uncap,0.4,1.0416507720947266,2.4499893188476562,4.425525665283203
