mode,load,0_squeezenet1_1-4,1_vgg13-4,2_vgg13-8
mps-uncap,0.8,8.984565734863281,8.436203002929688,7.805109024047852
mps-uncap,0.9,9.795904159545898,8.739709854125977,7.963657379150391
mps-uncap,1.0,9.519338607788086,8.674383163452148,8.491754531860352
mps-uncap,0.5,7.982969284057617,7.903814315795898,8.751392364501953
mps-uncap,0.6,7.673501968383789,7.425546646118164,7.71021842956543
mps-uncap,0.7,8.364677429199219,8.256196975708008,7.845401763916016
mps-uncap,0.1,6.698846817016602,6.385564804077148,6.757497787475586
mps-uncap,0.2,6.893157958984375,6.95347785949707,6.577253341674805
mps-uncap,0.3,7.28297233581543,7.1048736572265625,6.888389587402344
mps-uncap,0.4,7.765293121337891,7.1315765380859375,7.132291793823242
