mode,load,0_squeezenet1_1-4,1_vgg13-4,2_vgg13-8
mps-uncap,0.8,6.780052185058594,6.791591644287109,6.785368919372559
mps-uncap,0.9,7.060861587524414,7.017850875854492,6.941461563110352
mps-uncap,1.0,7.333183288574219,7.323145866394043,7.09986686706543
mps-uncap,0.5,4.7626495361328125,6.126904487609863,6.257438659667969
mps-uncap,0.6,5.744457244873047,6.224393844604492,6.381225585937501
mps-uncap,0.7,6.30178451538086,6.467700004577637,6.592512130737305
mps-uncap,0.1,3.115415573120117,2.8111934661865234,4.795837402343751
mps-uncap,0.2,3.22895050048828,4.931902885437011,5.666017532348633
mps-uncap,0.3,4.04200553894043,5.50045967102051,6.057405471801759
mps-uncap,0.4,4.27556037902832,5.997776985168457,6.157875061035156
