mode,load,0_alexnet-32,1_mobilenet_v3_small-32,2_squeezenet1_1-4
mps-uncap,1.0,11.805057525634766,15.482902526855469,10.437965393066406
mig,1.0,7.299184799194336,9.244203567504883,3.5979747772216797
