mode,load,0_alexnet-32,1_mobilenet_v3_small-32,2_squeezenet1_1-4
mps-uncap,1.0,3.5648345947265625,6.607770919799805,2.9854774475097656
mig,1.0,5.018472671508789,7.138252258300781,1.8682479858398438
