mode,load,0_alexnet-32,1_mobilenet_v3_small-32,2_squeezenet1_1-4
mps-uncap,1.0,4.886388778686523,7.544684410095215,4.140615463256836
mig,1.0,5.913257598876953,8.081912994384766,2.090930938720703
