mode,load,0_alexnet-32,1_mobilenet_v3_small-32,2_squeezenet1_1-4
mps-uncap,1.0,11.805295944213867,15.48314094543457,10.438203811645508
mig,1.0,7.299184799194336,9.244203567504883,3.5979747772216797
