mode,load,0_alexnet-32,1_mobilenet_v3_small-32,2_squeezenet1_1-4
mps-uncap,1.0,2.6357173919677734,4.7435760498046875,1.6956329345703125
mig,1.0,4.324436187744141,6.3419342041015625,1.7440319061279297
