mode,load,0_alexnet-32,1_mobilenet_v3_small-32,2_squeezenet1_1-4
mps-uncap,1.0,4.886627197265625,7.544922828674316,4.1408538818359375
mig,1.0,5.913496017456055,8.081912994384766,2.0911693572998047
