mode,load,0_alexnet-32,1_mobilenet_v3_small-32,2_squeezenet1_1-4
mps-uncap,1.0,3.564596176147461,6.607651710510254,2.985239028930664
mig,1.0,5.018472671508789,7.13801383972168,1.8680095672607422
