mode,load,0_alexnet-32,1_mobilenet_v3_small-32,2_squeezenet1_1-4
mps-uncap,1.0,0.005245208740234375,0.002384185791015625,0.00667572021484375
mig,1.0,0.014066696166992188,0.0035762786865234375,0.000476837158203125
