mode,load,0_densenet161-2,1_resnet101-4,2_resnet101-4
mps-uncap,0.8,118.50250491177889,406.5081304218502,418.89635129119785
mps-uncap,0.9,117.881912111777,420.04866801506626,422.46440303819236
mps-uncap,1.0,117.83302518477416,429.87565408686066,424.51628626959496
mps-uncap,0.5,72.95136058429121,235.39355081220708,261.05084658000544
mps-uncap,0.6,90.51817200102579,299.4992801195308,320.4328674683575
mps-uncap,0.7,104.60380553616156,337.7754476024311,375.5907372067588
mps-uncap,0.1,15.718971658450252,48.585414182503186,56.305056388709176
mps-uncap,0.2,29.697476861244812,95.68270295012826,106.27632535591349
mps-uncap,0.3,43.89749937913907,146.38069248254558,159.32037144333285
mps-uncap,0.4,58.19224450368035,193.97463939579706,205.82897251860533
