mode,load,0_densenet161-2,1_resnet101-4,2_resnet101-4
mps-uncap,0.8,18.02515983581543,11.307895183563236,11.168038845062254
mps-uncap,0.9,19.027910232543945,11.064448356628418,10.198640823364258
mps-uncap,1.0,18.486964702606194,9.9424934387207,10.528898239135742
mps-uncap,0.5,19.167757034301754,11.372447013854977,10.822772979736328
mps-uncap,0.6,18.451261520385742,11.12654685974121,10.963451862335205
mps-uncap,0.7,18.90433311462402,10.298216342926022,11.113193035125725
mps-uncap,0.1,29.91215705871582,21.287145614624023,20.614490509033203
mps-uncap,0.2,28.629648685455326,18.340072631835938,16.91157579421997
mps-uncap,0.3,20.200557708740234,16.06190681457518,15.44997692108157
mps-uncap,0.4,18.982787132263184,11.729452610015864,11.656246185302736
