mode,load,0_densenet161-2,1_resnet101-4,2_resnet101-4
mps-uncap,0.8,1631.81471824646,435.361385345459,391.5393352508545
mps-uncap,0.9,7995.096445083618,3086.95650100708,7021.33846282959
mps-uncap,1.0,14162.447214126587,7523.39768409729,12757.50184059143
mps-uncap,0.5,116.93000793457031,61.43474578857422,90.57164192199707
mps-uncap,0.6,281.9185256958008,112.5638484954834,94.62404251098633
mps-uncap,0.7,417.2787666320801,129.14586067199707,196.85673713684082
mps-uncap,0.1,47.898292541503906,52.32715606689453,45.50743103027344
mps-uncap,0.2,59.75174903869629,48.13957214355469,38.03372383117676
mps-uncap,0.3,68.39656829833984,40.02523422241211,46.89908027648926
mps-uncap,0.4,120.62954902648926,54.48579788208008,78.19247245788574
