mode,load,0_resnet152-16,1_resnet152-4,2_squeezenet1_1-8
mps-uncap,0.6,114.14623260498047,111.50574684143066,31.72159194946289
mig,0.6,204.0095329284668,129.52327728271484,47.18661308288574
mps-uncap,0.7,128.12304496765137,126.36637687683105,33.33878517150879
mig,0.7,384.48381423950195,171.6287136077881,39.504289627075195
mps-uncap,0.8,156.47029876708984,321.26808166503906,59.12065505981445
mig,0.8,398.3111381530762,209.69367027282715,66.65515899658203
mps-uncap,0.9,188.3552074432373,2193.5036182403564,114.84432220458984
mig,0.9,910.5746746063232,383.6531639099121,165.58194160461426
mps-uncap,1.0,330.9364318847656,15383.499145507812,362.9946708679199
mig,1.0,4477.777719497681,2871.532440185547,1191.7402744293213
mps-uncap,1.1,595.1051712036133,16633.77070426941,5750.801563262939
mig,1.1,8812.014102935791,7531.112432479858,8060.784339904785
mps-uncap,1.2,814.2228126525879,31463.560104370117,18019.57654953003
mig,1.2,16082.230806350708,12041.566371917725,13866.40977859497
mps-uncap,1.3,7208.984375,31476.664543151855,25682.46841430664
mig,1.3,20227.108240127563,20579.033374786377,21564.139366149902
