mode,load,0_resnet152-16,1_resnet152-4,2_squeezenet1_1-8
mps-uncap,0.6,90.14272689819336,98.38628768920898,28.624534606933594
mig,0.6,173.86555671691895,113.64364624023438,42.6177978515625
mps-uncap,0.7,107.32388496398926,111.80973052978516,30.188322067260742
mig,0.7,353.0762195587158,155.75623512268066,36.39364242553711
mps-uncap,0.8,133.66413116455078,307.9383373260498,55.23347854614258
mig,0.8,368.3605194091797,193.83621215820312,62.98995018005371
mps-uncap,0.9,165.21859169006348,2172.645092010498,110.10360717773438
mig,0.9,879.7097206115723,368.3586120605469,161.8969440460205
mps-uncap,1.0,307.27148056030273,15361.677408218384,360.8236312866211
mig,1.0,4447.2315311431885,2856.0397624969482,1188.3461475372314
mps-uncap,1.1,569.4658756256104,16616.56355857849,5746.818065643311
mig,1.1,8780.967473983765,7515.5487060546875,8057.560205459595
mps-uncap,1.2,790.5580997467041,31445.26982307434,18015.873193740845
mig,1.2,16052.24061012268,12026.04627609253,13863.152027130127
mps-uncap,1.3,7183.240652084351,31459.371089935303,25669.18444633484
mig,1.3,20196.844339370728,20562.97469139099,21560.37998199463
