mode,load,0_resnet152-16,1_resnet152-4,2_squeezenet1_1-8
mps-uncap,0.6,0.014066696166992188,0.013589859008789062,0.010967254638671875
mig,0.6,0.014066696166992188,0.0133514404296875,0.011444091796875
mps-uncap,0.7,0.013828277587890625,0.013113021850585938,0.010728836059570312
mig,0.7,0.014066696166992188,0.013113021850585938,0.011205673217773438
mps-uncap,0.8,0.013828277587890625,0.013828277587890625,0.010967254638671875
mig,0.8,0.014066696166992188,0.013828277587890625,0.010967254638671875
mps-uncap,0.9,0.013828277587890625,0.014543533325195312,0.010967254638671875
mig,0.9,0.0133514404296875,0.013828277587890625,0.011444091796875
mps-uncap,1.0,0.01430511474609375,0.017881393432617188,0.011444091796875
mig,1.0,0.018358230590820312,0.014781951904296875,0.011444091796875
mps-uncap,1.1,0.013828277587890625,0.018596649169921875,0.0133514404296875
mig,1.1,0.014781951904296875,0.015020370483398438,0.0133514404296875
mps-uncap,1.2,0.014066696166992188,0.02288818359375,0.016689300537109375
mig,1.2,0.018835067749023438,0.015497207641601562,0.013828277587890625
mps-uncap,1.3,0.015020370483398438,0.015735626220703125,0.013828277587890625
mig,1.3,0.029087066650390625,0.017642974853515625,0.014066696166992188
