mode,load,0_resnet152-16,1_resnet152-4,2_squeezenet1_1-8
mps-uncap,0.6,14.77360725402832,13.061285018920898,1.708984375
mig,0.6,29.59895133972168,14.88184928894043,3.0541419982910156
mps-uncap,0.7,15.310287475585938,13.093709945678711,1.7154216766357422
mig,0.7,29.599428176879883,14.881134033203125,3.0431747436523438
mps-uncap,0.8,14.976263046264648,13.067007064819336,1.718282699584961
mig,0.8,29.65545654296875,14.899015426635742,3.0622482299804688
mps-uncap,0.9,16.028165817260742,13.390779495239258,1.725912094116211
mig,0.9,29.700517654418945,14.944791793823242,3.100872039794922
mps-uncap,1.0,16.424894332885742,17.47608184814453,1.7688274383544922
mig,1.0,29.822111129760742,14.997482299804688,3.1456947326660156
mps-uncap,1.1,20.590543746948242,13.87786865234375,1.7516613006591797
mig,1.1,29.80327606201172,15.02370834350586,3.1735897064208984
mps-uncap,1.2,21.269798278808594,20.18117904663086,3.2558441162109375
mig,1.2,30.10845184326172,15.021562576293945,3.1630992889404297
mps-uncap,1.3,22.73082733154297,14.143228530883789,1.8010139465332031
mig,1.3,30.26580810546875,14.998912811279297,3.1757354736328125
