mode,load,0_resnet152-16,1_resnet152-4,2_squeezenet1_1-8
mps-uncap,0.6,42.77601242065435,44.327497482299805,8.299255371093752
mig,0.6,89.07270431518553,45.440864562988295,11.055231094360352
mps-uncap,0.7,53.0324697494507,55.343580245971694,10.233592987060547
mig,0.7,118.96739006042482,62.78929710388184,13.84446620941162
mps-uncap,0.8,66.35003089904788,139.6259307861328,16.884279251098622
mig,0.8,184.44380760192877,81.59046173095702,20.921707153320312
mps-uncap,0.9,78.26414108276369,1953.1639575958252,34.322547912597656
mig,0.9,381.381630897522,189.6528720855713,44.11735534667977
mps-uncap,1.0,138.51232528686523,14277.163052558899,195.5242156982422
mig,1.0,3992.2531127929688,2535.47215461731,759.4164371490482
mps-uncap,1.1,279.75578308105474,14966.089940071108,4511.498761177063
mig,1.1,7170.771598815918,6505.457639694214,7349.22730922699
mps-uncap,1.2,384.9990367889405,27680.30858039856,15730.346894264221
mig,1.2,14615.965414047241,10518.580412864685,12707.387495040894
mps-uncap,1.3,6576.515674591064,28313.311100006107,23021.419882774353
mig,1.3,17600.49381256104,18391.111207008365,19076.1079788208
