mode,load,0_resnet152-16,1_resnet152-4,2_squeezenet1_1-8
mps-uncap,0.6,21.63398265838623,20.27606964111328,3.4220218658447266
mig,0.6,39.92009162902832,20.435571670532227,4.8705339431762695
mps-uncap,0.7,25.307655334472656,24.941325187683105,3.7162303924560547
mig,0.7,49.942731857299805,25.991201400756836,5.729079246520996
mps-uncap,0.8,27.951717376708984,49.594998359680176,5.281925201416016
mig,0.8,70.56713104248047,32.608985900878906,7.339000701904297
mps-uncap,0.9,34.58523750305176,1076.5414237976074,9.634971618652344
mig,0.9,140.13183116912842,64.76116180419922,11.286497116088867
mps-uncap,1.0,46.611785888671875,7115.9340143203735,54.360032081604004
mig,1.0,1939.5490884780884,1854.279637336731,40.069580078125
mps-uncap,1.1,98.1743335723877,7611.670970916748,2239.5647764205933
mig,1.1,3666.577100753784,2468.7557220458984,3283.8422060012817
mps-uncap,1.2,107.66911506652832,15317.888259887695,8414.307951927185
mig,1.2,9188.42339515686,6786.707401275635,6232.412099838257
mps-uncap,1.3,2946.6400146484375,15141.22450351715,12695.08183002472
mig,1.3,9308.785915374756,9590.19935131073,9589.697360992432
