mode,load,0_resnet152-16,1_resnet152-4,2_squeezenet1_1-8
mps-uncap,0.6,21.166944503784205,29.220104217529297,5.0647974014282235
mig,0.6,58.55832099914551,29.90522384643555,7.537603378295898
mps-uncap,0.7,29.80637550354005,40.14120101928713,7.060432434082041
mig,0.7,87.99142837524414,47.307634353637695,10.375976562499998
mps-uncap,0.8,43.56088638305664,123.77023696899417,13.482475280761719
mig,0.8,153.69048118591311,66.23728275299071,17.544269561767578
mps-uncap,0.9,55.043697357177734,1936.6000652313232,30.967807769775405
mig,0.9,350.36420822143555,174.15065765380862,40.68064689636231
mps-uncap,1.0,115.23303985595705,14255.761337280273,192.46339797973633
mig,1.0,3961.6586208343506,2519.8973894119267,755.7098388671878
mps-uncap,1.1,253.9762496948243,14947.184300422668,4507.970643043517
mig,1.1,7140.020847320557,6489.904165267944,7345.961928367615
mps-uncap,1.2,361.4331007003784,27658.46667289734,15726.730179786684
mig,1.2,14584.98296737671,10503.096842765808,12704.137229919434
mps-uncap,1.3,6550.323724746704,28294.8160648346,23018.126249313354
mig,1.3,17569.567561149597,18375.493979454044,19072.906017303467
