mode,load,0_efficientnet_b6-2,1_resnet101-2,2_squeezenet1_0-32
mps-uncap,0.8,63.926315933107816,110.0216487391797,3648.3371381157685
mps-uncap,0.9,70.40379642698875,115.61867556160169,4352.596651301057
mps-uncap,1.0,75.08837895937104,133.07381741046362,4783.680759083935
mps-uncap,0.5,38.03590430605031,64.84421198398819,2327.9389774491233
mps-uncap,0.6,45.47449344213442,79.41402051010654,2773.714988076133
mps-uncap,0.7,56.597911579055015,93.73636509796744,3312.030931029981
mps-uncap,0.1,7.799344971066125,13.179101769545168,474.5413063559678
mps-uncap,0.2,14.90775969300144,26.34620162273626,961.5495905107731
mps-uncap,0.3,23.270989986946514,40.34084400762406,1406.968616837925
mps-uncap,0.4,31.373613553691968,51.84971214718347,1858.1222036628164
