mode,load,0_efficientnet_b6-2,1_resnet101-2,2_squeezenet1_0-32
mps-uncap,0.8,155.86352348327637,135.82277297973633,67.62146949768066
mps-uncap,0.9,324.0466117858887,88.25349807739258,137.44330406188965
mps-uncap,1.0,1786.3857746124268,1294.8932647705078,493.7307834625244
mps-uncap,0.5,64.4533634185791,41.96906089782715,35.32552719116211
mps-uncap,0.6,76.76911354064941,47.97220230102539,48.26807975769043
mps-uncap,0.7,104.49433326721191,60.92953681945801,72.74627685546875
mps-uncap,0.1,48.17605018615723,23.346424102783203,12.716293334960938
mps-uncap,0.2,51.66149139404297,40.064334869384766,18.9516544342041
mps-uncap,0.3,62.55984306335449,40.315866470336914,21.251916885375977
mps-uncap,0.4,56.58149719238281,40.00997543334961,34.034013748168945
