mode,load,0_efficientnet_b6-2,1_resnet101-2,2_squeezenet1_0-32
mps-uncap,0.8,28.172636032104492,14.871671199798582,6.879625320434569
mps-uncap,0.9,28.710331916809093,15.305948257446289,6.960475444793701
mps-uncap,1.0,29.701833724975586,17.815637588500977,6.914854049682617
mps-uncap,0.5,26.16967439651489,15.507974624633789,6.556196212768555
mps-uncap,0.6,27.212955951690663,14.412326812744139,6.7388916015625
mps-uncap,0.7,27.70664215087891,16.66333198547363,6.663689613342285
mps-uncap,0.1,25.041565895080566,14.1951847076416,6.226692199707031
mps-uncap,0.2,26.19344711303711,14.67839002609253,6.5090012550354
mps-uncap,0.3,25.98343849182129,15.228447914123535,6.603727340698242
mps-uncap,0.4,26.502151489257812,14.932818412780763,6.666886806488037
