mode,load,0_efficientnet_b6-2,1_resnet101-2,2_squeezenet1_0-32
mps-uncap,0.8,9.787321090698242,4.829883575439453,5.544424057006836
mps-uncap,0.9,9.810209274291992,4.906892776489258,5.548000335693359
mps-uncap,1.0,10.16545295715332,4.9839019775390625,5.56492805480957
mps-uncap,0.5,9.919166564941406,4.89044189453125,5.546331405639648
mps-uncap,0.6,9.801149368286133,4.866600036621094,5.556344985961914
mps-uncap,0.7,9.857416152954102,4.866123199462891,5.544185638427734
mps-uncap,0.1,9.906530380249023,4.99725341796875,5.572319030761719
mps-uncap,0.2,9.71841812133789,4.974126815795898,5.573511123657227
mps-uncap,0.3,9.784460067749023,5.00941276550293,5.569934844970703
mps-uncap,0.4,9.795188903808594,4.920721054077148,5.5694580078125
