mode,load,0_efficientnet_b6-2,1_resnet101-2,2_squeezenet1_0-32
mps-uncap,0.8,29.464244842529297,16.170024871826172,7.74073600769043
mps-uncap,0.9,30.31611442565918,16.448020935058594,8.937597274780273
mps-uncap,1.0,30.733346939086914,19.868135452270508,9.134054183959961
mps-uncap,0.5,28.679609298706055,16.933441162109375,8.329629898071289
mps-uncap,0.6,28.976917266845703,15.519857406616211,7.075786590576172
mps-uncap,0.7,29.363393783569336,17.708539962768555,7.609367370605469
mps-uncap,0.1,25.87890625,14.529228210449219,6.908416748046875
mps-uncap,0.2,27.019500732421875,15.228033065795898,6.771326065063477
mps-uncap,0.3,27.373790740966797,18.732786178588867,6.860971450805664
mps-uncap,0.4,29.726505279541016,15.371561050415039,8.413314819335938
