mode,load,0_densenet121-16,1_densenet201-2,2_vgg16-32
mps-uncap,0.8,0.012159347534179688,0.013589859008789062,0.012159347534179688
mps-uncap,0.9,0.013589859008789062,0.0133514404296875,0.01239776611328125
mps-uncap,1.0,0.02002716064453125,0.020742416381835938,0.014543533325195312
mps-uncap,0.5,0.012636184692382812,0.01239776611328125,0.011682510375976562
mps-uncap,0.6,0.014066696166992188,0.012159347534179688,0.011444091796875
mps-uncap,0.7,0.011920928955078125,0.011920928955078125,0.012159347534179688
mps-uncap,0.1,0.024318695068359375,0.023126602172851562,0.013589859008789062
mps-uncap,0.2,0.0133514404296875,0.03552436828613281,0.0152587890625
mps-uncap,0.3,0.02288818359375,0.015497207641601562,0.012874603271484375
mps-uncap,0.4,0.016450881958007812,0.018835067749023438,0.011205673217773438
