mode,load,0_densenet121-16,1_densenet201-2,2_vgg16-32
mps-uncap,0.8,9.145259857177734,12.069463729858398,17.450332641601562
mps-uncap,0.9,9.156942367553711,12.413978576660156,17.48490333557129
mps-uncap,1.0,12.216329574584961,13.765573501586914,17.43936538696289
mps-uncap,0.5,9.183883666992188,11.972188949584961,17.38286018371582
mps-uncap,0.6,9.111166000366211,12.21466064453125,17.361879348754883
mps-uncap,0.7,9.103059768676758,12.160539627075195,17.395734786987305
mps-uncap,0.1,9.140729904174805,13.202905654907227,17.313718795776367
mps-uncap,0.2,9.108543395996094,13.531923294067383,17.327547073364258
mps-uncap,0.3,9.117364883422852,12.015104293823242,17.316102981567383
mps-uncap,0.4,9.149312973022461,12.298583984375,17.345905303955078
