mode,load,0_densenet121-16,1_densenet201-2,2_vgg16-32
mps-uncap,0.8,336.7452621459961,240.0524616241455,160.03751754760742
mps-uncap,0.9,485.1505756378174,696.6958045959473,278.5630226135254
mps-uncap,1.0,2481.87518119812,1668.2920455932617,1591.3636684417725
mps-uncap,0.5,54.891347885131836,37.15801239013672,76.43890380859375
mps-uncap,0.6,174.86214637756348,111.77206039428711,96.46391868591309
mps-uncap,0.7,165.30799865722656,175.2452850341797,201.74193382263184
mps-uncap,0.1,14.469146728515625,19.002676010131836,24.074316024780273
mps-uncap,0.2,40.53044319152832,28.683900833129883,51.207542419433594
mps-uncap,0.3,31.15677833557129,47.698020935058594,32.91773796081543
mps-uncap,0.4,67.91043281555176,59.82637405395508,59.42392349243164
