mode,load,0_efficientnet_b5-32,1_squeezenet1_1-16,2_vgg13-32
mps-uncap,0.8,568.0017471313477,377.1703243255615,576.7724514007568
mps-uncap,0.9,1149.1665840148926,633.3990097045898,769.2854404449463
mps-uncap,1.0,2090.6929969787598,3343.4412479400635,7890.913248062134
mps-uncap,0.5,139.77742195129395,52.61826515197754,79.8349380493164
mps-uncap,0.6,150.98834037780762,52.484750747680664,153.83172035217285
mps-uncap,0.7,565.0031566619873,116.78814888000488,302.5398254394531
mps-uncap,0.1,20.73216438293457,3.682851791381836,33.12563896179199
mps-uncap,0.2,57.17873573303223,9.55653190612793,39.774417877197266
mps-uncap,0.3,62.42084503173828,21.33965492248535,60.109615325927734
mps-uncap,0.4,57.35516548156738,36.61966323852539,72.13783264160156
