mode,load,0_efficientnet_b5-32,1_squeezenet1_1-16,2_vgg13-32
mps-uncap,0.8,33.01262855529785,8.204460144042969,44.7390079498291
mps-uncap,0.9,158.38921070098877,53.619384765625,238.8908863067627
mps-uncap,1.0,477.15115547180176,1526.963710784912,3288.731813430786
mps-uncap,0.5,0.030040740966796875,0.024557113647460938,0.030279159545898438
mps-uncap,0.6,0.027298927307128906,0.023365020751953125,6.418824195861816
mps-uncap,0.7,0.04315376281738281,0.023365020751953125,18.601179122924805
mps-uncap,0.1,0.0438690185546875,0.04076957702636719,0.04124641418457031
mps-uncap,0.2,0.0438690185546875,0.040531158447265625,0.02956390380859375
mps-uncap,0.3,0.04124641418457031,0.03647804260253906,0.029087066650390625
mps-uncap,0.4,0.04172325134277344,0.028133392333984375,0.029802322387695312
