mode,load,0_efficientnet_b5-32,1_squeezenet1_1-16,2_vgg13-32
mps-uncap,0.8,135.49041748046875,27.822375297546387,65.88983535766602
mps-uncap,0.9,278.0095338821411,76.46298408508301,260.1151466369629
mps-uncap,1.0,610.6376647949219,1553.2081127166748,3310.9545707702637
mps-uncap,0.5,50.59361457824707,6.045818328857422,20.954132080078125
mps-uncap,0.6,67.06631183624268,9.559035301208496,25.94292163848877
mps-uncap,0.7,111.50860786437988,14.347314834594727,38.65611553192139
mps-uncap,0.1,34.337520599365234,4.173517227172852,18.384933471679688
mps-uncap,0.2,32.900333404541016,4.166841506958008,18.3260440826416
mps-uncap,0.3,45.659780502319336,4.230260848999023,18.555164337158203
mps-uncap,0.4,46.672821044921875,4.669904708862305,19.568920135498047
