mode,load,0_squeezenet1_0-8,1_squeezenet1_0-8
mig,0.1,286.6375319709524,288.853689161115
mig,0.2,561.6812294833667,551.2224805267352
mig,0.3,859.0201369479717,855.9886316892117
mig,0.4,1115.141901185793,1144.2034354750153
mig,0.5,1416.8732758310277,1468.6468524364545
mig,0.6,1679.5532633875634,1670.0704284586682
mig,0.7,2008.3839353709277,2019.5470185894903
mig,0.8,2265.506132319677,2065.9704144814323
mig,0.9,2493.559749529519,2115.3867155019766
mig,1.0,2446.3975364671023,2071.50331801187
