mode,load,0_mobilenet_v2-16,1_mobilenet_v2-16
mig,0.1,5.510568618774414,5.122900009155273
mig,0.2,5.445003509521484,5.453348159790039
mig,0.3,5.44893741607666,5.417585372924805
mig,0.4,5.408048629760742,5.151271820068359
mig,0.5,5.396842956542969,4.781007766723633
mig,0.6,5.393505096435547,4.769802093505859
mig,0.7,5.393028259277344,4.766941070556641
mig,0.8,5.391359329223633,4.769086837768555
mig,0.9,5.394458770751953,4.762172698974609
mig,1.0,5.3920745849609375,4.766941070556641
