mode,load,0_mobilenet_v2-16,1_mobilenet_v2-16
mig,0.1,11.048450469970703,10.629427433013914
mig,0.2,13.31149339675904,13.136827945709229
mig,0.3,18.171417713165283,16.488580703735348
mig,0.4,19.56212520599366,19.160084724426266
mig,0.5,24.682092666625948,21.67246341705322
mig,0.6,37.358651161193855,24.291000366210945
mig,0.7,43.23385715484619,32.45309114456162
mig,0.8,103.16708326339722,40.184643268585184
mig,0.9,252.58416652679455,62.37219333648675
mig,1.0,5257.09107875824,250.84975242614743
