mode,load,0_efficientnet_b6-32,1_efficientnet_b6-32,2_efficientnet_b6-32,3_efficientnet_b6-32
mig,0.1,89.39043045043944,113.43403339385986,83.61043214797986,223.7274575233458
mig,0.2,151.3881015777586,238.64064455032351,122.19336986541752,177.19193458557135
mig,0.3,154.35372591018688,146.94582700729364,167.33818292617795,389.5600557327262
mig,0.4,402.66059398651055,298.24015140533464,250.85783004760748,497.2904181480409
mig,0.5,374.7548961639404,462.1288657188414,328.1342029571534,829.8019218444823
mig,0.6,436.48933887481564,866.6731452941892,539.2332291603088,1058.1301546096802
mig,0.7,584.2484498023987,758.8295578956609,876.2762522697467,886.868076324463
mig,0.8,1306.006169319152,740.6259059905993,1712.912244796753,1381.7532348632815
mig,0.9,1996.2579011917142,5047.301316261291,3312.284824848175,2864.9048519134517
mig,1.0,7450.410761833191,7651.187276840211,8858.544535636902,6335.343346595764
