mode,load,0_efficientnet_b6-32,1_efficientnet_b6-32,2_efficientnet_b6-32,3_efficientnet_b6-32
mig,0.1,139.32132720947266,139.40763473510742,139.693021774292,267.36927032470703
mig,0.2,137.74728775024414,137.92777061462402,138.34047317504883,264.90044593811035
mig,0.3,138.11373710632324,137.64548301696777,138.5509967803955,265.1255130767822
mig,0.4,138.21721076965332,138.4437084197998,138.71407508850098,266.9191360473633
mig,0.5,138.99993896484375,139.05572891235352,138.89741897583008,266.57676696777344
mig,0.6,140.53106307983398,140.33031463623047,139.56069946289062,267.63176918029785
mig,0.7,142.15373992919922,142.1809196472168,140.27166366577148,269.0737247467041
mig,0.8,141.82782173156738,142.04859733581543,142.08745956420898,270.3731060028076
mig,0.9,144.23823356628418,145.26963233947754,145.1280117034912,270.37954330444336
mig,1.0,144.7734832763672,144.7446346282959,144.7458267211914,271.50464057922363
