mode,load,0_efficientnet_b6-32,1_efficientnet_b6-32,2_efficientnet_b6-32,3_efficientnet_b6-32
mig,0.1,223.08191776275632,247.23395347595215,217.6683282852174,486.47443771362293
mig,0.2,284.9375438690184,372.7503180503846,256.17311954498297,439.48613405227667
mig,0.3,287.9126048088075,280.7622575759887,301.5758228302002,652.1351480484
mig,0.4,536.1000108718865,432.3014378547671,385.0330305099488,760.511178970337
mig,0.5,508.6009597778319,596.7392325401304,464.8788928985597,1094.8236441612241
mig,0.6,570.8596515655506,1001.027088165283,673.4421014785765,1323.7134838104248
mig,0.7,720.233154296875,892.6345729827885,1013.048298358919,1150.917100906372
mig,0.8,1442.0400166511529,879.8308372497545,1849.436101913452,1646.9923782348637
mig,0.9,2135.8080148696927,5187.5866413116455,3452.414574623108,3132.486200332641
mig,1.0,7591.443243026733,7791.422605514526,8999.587435722351,6601.815192699432
