mode,load,0_efficientnet_b6-32,1_efficientnet_b6-32,2_efficientnet_b6-32,3_efficientnet_b6-32
mig,0.1,225.0206470489502,247.7860450744629,235.9180450439453,520.8406448364258
mig,0.2,304.58688735961914,382.8613758087158,261.1982822418213,452.42905616760254
mig,0.3,306.71238899230957,333.12058448791504,312.1652603149414,803.586483001709
mig,0.4,580.3928375244141,580.4274082183838,463.82737159729004,782.9599380493164
mig,0.5,600.8744239807129,704.6287059783936,641.8626308441162,1281.134843826294
mig,0.6,703.7293910980225,1107.8388690948486,763.1502151489258,1387.904405593872
mig,0.7,790.6746864318848,1065.3743743896484,1071.146011352539,1366.8744564056396
mig,0.8,1512.5236511230469,969.224214553833,1971.9529151916504,1821.6946125030518
mig,0.9,2406.573534011841,5368.804931640625,3604.9435138702393,3171.3435649871826
mig,1.0,7625.757694244385,7972.785711288452,9267.827033996582,6817.4498081207275
