mode,load,0_efficientnet_b6-32,1_efficientnet_b6-32,2_efficientnet_b6-32,3_efficientnet_b6-32
mig,0.1,91.29047393798828,114.04085159301758,101.96256637573242,258.09621810913086
mig,0.2,171.0207462310791,249.24206733703613,127.21514701843262,190.2945041656494
mig,0.3,172.66201972961426,198.91619682312012,177.9482364654541,541.1891937255859
mig,0.4,446.7310905456543,446.1033344268799,328.74011993408203,520.4970836639404
mig,0.5,463.977575302124,569.8411464691162,506.61420822143555,1018.1295871734619
mig,0.6,570.183277130127,970.4163074493408,629.1007995605469,1123.6381530761719
mig,0.7,656.9948196411133,929.8553466796875,936.4240169525146,1101.86767578125
mig,0.8,1376.720905303955,830.8186531066895,1835.30592918396,1556.6966533660889
mig,0.9,2266.3753032684326,5229.016542434692,3465.303897857666,2904.1194915771484
mig,1.0,7481.458902359009,7832.822561264038,9127.375364303589,6550.981044769287
