mode,load,0_efficientnet_b6-32,1_efficientnet_b6-32,2_efficientnet_b6-32,3_efficientnet_b6-32
mig,0.1,133.79740715026855,134.0627670288086,134.13989543914795,262.656569480896
mig,0.2,133.8489055633545,134.03761386871338,134.28103923797607,262.8248929977417
mig,0.3,133.86249542236328,134.19079780578613,134.2412233352661,262.8369331359863
mig,0.4,134.37628746032715,135.89143753051758,134.91487503051758,264.60134983062744
mig,0.5,178.2858371734619,151.08704566955566,160.5210304260254,264.7387981414795
mig,0.6,196.00510597229004,233.64782333374023,203.74298095703125,302.22105979919434
mig,0.7,259.97138023376465,260.82777976989746,290.2117967605591,465.35181999206543
mig,0.8,449.2145776748657,346.7602729797363,672.2986698150635,539.6504402160645
mig,0.9,1192.3248767852783,2885.9574794769287,1874.8699426651,1818.7255859375
mig,1.0,3166.9373512268066,4411.274313926697,4313.779592514038,2566.5786266326904
